pop1	pop2	nean_int_mean_frag_len	nean_int_total_seq_len	nean_int_n_frags	nean_n_ind1	nean_art1_mean_frag_len	nean_art1_total_seq_len	nean_art1_n_frags	nean_n_ind2	nean_art2_mean_frag_len	nean_art2_total_seq_len	nean_art2_n_frags	deni_int_mean_frag_len	deni_int_total_seq_len	deni_int_n_frags	deni_n_ind1	deni_art1_mean_frag_len	deni_art1_total_seq_len	deni_art1_n_frags	deni_n_ind2	deni_art2_mean_frag_len	deni_art2_total_seq_len	deni_art2_n_frags	mpd_neanderthal	mpd_whole_genome	mpd_denisova	reg1	reg2	nean_ratio1	nean_ratio2	deni_ratio1	deni_ratio2	div_neanderthal	div_whole_genome	div_denisova	norm_div_neanderthal	norm_div_whole_genome	norm_div_denisova
Han	Bougainville	53525.613430908306	124342323	2323	33	78911.08476585655	399369000	5061	11	100468.92870758673	263530000	2623	49588.23529411765	10116204	204	33	79285.92814371258	52963000	668	11	111934.0434248259	273231000	2441	44920.5	1624920.5150890744	3624.0	EAS	OCE	0.3113469573251805	0.4718336546123781	0.1910051167796386	0.03702436399969257	0.00036126476421065415	0.0007214538318076289	0.00035823714112526796	-0.19156354548696938	-0.067753327692912	-0.3984142767146432
She	Bougainville	56612.8640776699	93299648	1648	10	88498.33222148099	265318000	2998	11	100468.92870758673	263530000	2623	61179.10447761194	8198134	134	10	88446.74556213018	29895000	338	11	111934.0434248259	273231000	2441	35638.0	1622788.3658808307	3323.5	EAS	OCE	0.3516521608032625	0.3540380525936326	0.27423094162903494	0.030004406527809804	0.00038197357400533813	0.0007205071718313478	0.0004053971306153327	-0.14232181507987285	-0.09025092581807616	-0.28524482894705855
Adygei	Bougainville	54658.315935977735	78545437	1437	16	87799.51219512195	359978000	4100	11	100468.92870758673	263530000	2623	47450.704225352114	3369071	71	16	73439.2523364486	15716000	214	11	111934.0434248259	273231000	2441	30013.0	1732115.4314313857	2035.5	EUR	OCE	0.21819510358966382	0.29805121618032104	0.21437204123186562	0.012330485925828328	0.0003821100390593027	0.0007690476571223517	0.0006041724855308778	-0.14199732634952403	1.0633251820125784	0.19175479274151264
Basque	Bougainville	50854.30968726163	66671311	1311	23	84647.71598808342	340961000	4028	11	100468.92870758673	263530000	2623	46584.90566037736	2469053	53	23	71625.80645161291	11102000	155	11	111934.0434248259	273231000	2441	26265.5	1737051.595653706	1368.5	EUR	OCE	0.19553940479996246	0.25299324934542555	0.222397135651234	0.009036503910610436	0.000393955055121085	0.000771239280995369	0.0005542610871455574	-0.11383206270739335	1.1154096414510706	0.07198281116029127
Sardinian	Bougainville	50421.667965705376	64692283	1283	28	83547.36098020735	354575000	4244	11	100468.92870758673	263530000	2623	43327.86885245902	2643061	61	28	64434.06593406593	11727000	182	11	111934.0434248259	273231000	2441	25083.0	1743978.1425797057	1465.5	EUR	OCE	0.18245020940562645	0.2454835616438356	0.22538253602796965	0.009673356976331383	0.0003877278531042103	0.0007743146214655973	0.0005544707443377205	-0.1286392006330208	1.188495834731417	0.0724859238393686
BergamoItalian	Bougainville	56276.227141482195	58472039	1039	12	89985.15151515152	296951000	3300	11	100468.92870758673	263530000	2623	35095.23809523809	1474042	42	12	71886.36363636363	9489000	132	11	111934.0434248259	273231000	2441	23592.5	1737788.3683375784	839.0	EUR	OCE	0.19690803869998755	0.22188000986604942	0.15534218568869218	0.005394856366956897	0.00040348344958519405	0.0007715664031351997	0.0005691832390121855	-0.09117529797460923	1.123183776435278	0.10779137906945296
Tuscan	Bougainville	52860.801781737195	47469898	898	8	89399.92503748125	238519000	2668	11	100468.92870758673	263530000	2623	38975.60975609756	1598041	41	8	62451.32743362832	7057000	113	11	111934.0434248259	273231000	2441	20313.5	1741476.4277321135	886.0	EUR	OCE	0.19901935694850306	0.18013090729708192	0.2264476406404988	0.005848681152577855	0.0004279238181636708	0.0007732038768192437	0.0005544288287972586	-0.033060608983628975	1.1620987256326374	0.07238533945378571
French	Bougainville	51323.68775235532	76268486	1486	28	81519.47236180905	389337000	4776	11	100468.92870758673	263530000	2623	42261.53846153846	2747065	65	28	73666.66666666667	15691000	213	11	111934.0434248259	273231000	2441	29575.5	1736624.692620955	1663.0	EUR	OCE	0.19589323901915306	0.28941101961825977	0.17507265311324963	0.010054001925110986	0.00038778139636861286	0.0007710497389064307	0.000605373371216189	-0.12851188462514943	1.110905128900019	0.1946365484693694
Orcadian	Bougainville	53001.722652885444	61536161	1161	15	85381.43762049022	310020000	3631	11	100468.92870758673	263530000	2623	46957.44680851064	2207047	47	15	70681.52866242039	11097000	157	11	111934.0434248259	273231000	2441	23543.5	1732331.127155002	1065.5	EUR	OCE	0.19849093929423908	0.23350723257314157	0.19888681625664595	0.008077586364651156	0.00038259617787986483	0.0007691434245798134	0.0004827717760428301	-0.14084137789184442	1.0656011182784235	-0.09956951415320608
Bedouin	Bougainville	49726.33612363168	77226553	1553	46	79872.41706161137	421327000	5275	11	100468.92870758673	263530000	2623	45879.12087912088	4175091	91	46	79059.70149253731	26485000	335	11	111934.0434248259	273231000	2441	31670.0	1786201.8705868886	2130.0	MID	OCE	0.18329362466682647	0.2930465336014875	0.1576398338682273	0.015280444019895253	0.00041009210912210467	0.0007930616740636227	0.0005101685208777486	-0.07546112441778914	1.6340239714955274	-0.03382576575287342
Palestinian	Bougainville	48564.307692307695	78918625	1625	46	78281.71573973101	430706000	5502	11	100468.92870758673	263530000	2623	40400.0	3434085	85	46	72522.29299363057	22772000	314	11	111934.0434248259	273231000	2441	31792.0	1774125.7422625716	1681.0	MID	OCE	0.18323084656354915	0.29946732819792815	0.15080295977516248	0.012568431107743997	0.00040284533593939326	0.0007876999539228061	0.0004895044822711144	-0.09269261453829114	1.5066014248473016	-0.08341309312608029
Druze	Bougainville	51737.25490196078	79159530	1530	42	79069.13866357667	409420000	5178	11	100468.92870758673	263530000	2623	39197.67441860465	3371086	86	42	72399.29328621908	20489000	283	11	111934.0434248259	273231000	2441	30839.0	1753431.3344167282	1769.5	MID	OCE	0.1933455375897611	0.30038147459492276	0.16453150470984432	0.012337860638068155	0.000389580382804193	0.0007785117753634658	0.0005249050306043809	-0.12423422666483529	1.288242189314458	0.0015373182048946626
Russian	Bougainville	52776.42980935875	91357731	1731	25	83296.06707925734	417230000	5009	11	100468.92870758673	263530000	2623	49816.09195402299	4334087	87	25	72232.0819112628	21164000	293	11	111934.0434248259	273231000	2441	35511.0	1724704.9641308142	1800.5	EUR	OCE	0.21896251707691203	0.34666918756877774	0.20478581553581554	0.01586235456445279	0.00038870273606072815	0.0007657574592450793	0.0004154277475279107	-0.1263211087581489	0.9851328516618972	-0.26117443815522445
Balochi	Bougainville	51276.96629213483	91274780	1780	24	83252.24382946896	445233000	5348	11	100468.92870758673	263530000	2623	52030.769230769234	6764130	130	24	84783.78378378379	40781000	481	11	111934.0434248259	273231000	2441	33882.5	1734317.420468195	3074.0	SAS	OCE	0.20500452572024086	0.3463544188517436	0.16586474093327774	0.024756085510062913	0.0003712142609382351	0.0007700253255150223	0.0004544560793479723	-0.16790547723470334	1.086559702483577	-0.16751846394647452
Brahui	Bougainville	52188.69013271783	90444733	1733	25	83963.44747979993	436442000	5198	11	100468.92870758673	263530000	2623	47651.51515151515	6290132	132	25	80449.50495049504	40627000	505	11	111934.0434248259	273231000	2441	34785.5	1738038.6830191773	3367.0	SAS	OCE	0.20723196438472924	0.3432046939627367	0.1548263962389544	0.023021296997778436	0.0003846050383055473	0.0007716775411782734	0.0005352828843655427	-0.1360646782897101	1.1258249983017734	0.026440970471629313
Makrani	Bougainville	52312.75014293882	91496749	1749	25	82959.94608126325	430811000	5193	11	100468.92870758673	263530000	2623	50974.137931034486	5913116	116	25	84103.2258064516	39108000	465	11	111934.0434248259	273231000	2441	34794.0	1754826.7563243224	2780.5	SAS	OCE	0.2123825737968622	0.3471967100519865	0.15119965224506496	0.021641453568592144	0.00038027580630214524	0.0007791313333497633	0.0004702258504653046	-0.14635879356213988	1.3029661313212964	-0.12967587093347832
Kalash	Bougainville	52390.42995839113	75548442	1442	22	85339.24441017733	332055000	3891	11	100468.92870758673	263530000	2623	53090.90909090909	4672088	88	22	87223.5294117647	29656000	340	11	111934.0434248259	273231000	2441	28856.5	1716987.6094850916	2146.5	SAS	OCE	0.22751785698152416	0.28667871589572347	0.15754275694631778	0.017099406729104677	0.00038196022626118485	0.0007623310054408021	0.0004594305586709839	-0.1423535535537714	0.9037023669952723	-0.15558124589355085
Pathan	Bougainville	53000.0	102185928	1928	24	83494.3231441048	478005000	5725	11	100468.92870758673	263530000	2623	45386.666666666664	6808150	150	24	78737.78501628664	48345000	614	11	111934.0434248259	273231000	2441	36718.0	1717897.177147702	3328.5	SAS	OCE	0.2137758559010889	0.38775823625393696	0.14082428379356707	0.024917194608225276	0.00035932540535326936	0.0007627348473945377	0.0004888993338865918	-0.19617498317772797	0.9132997664933653	-0.08486526284100997
Sindhi	Bougainville	52192.56582343831	101098937	1937	24	83600.0	469832000	5620	11	100468.92870758673	263530000	2623	52762.820512820515	8231156	156	24	80912.57668711657	52755000	652	11	111934.0434248259	273231000	2441	37862.5	1729204.6194549364	3778.0	SAS	OCE	0.21518103705154182	0.3836335028270026	0.15602608283575017	0.030125263970779304	0.00037450937787802854	0.0007677552760891995	0.000458987777658448	-0.16007029686374746	1.0326114412429919	-0.1566437839308254
Mozabite	Bougainville	52346.97508896797	58839124	1124	27	86723.33044232437	299976000	3459	11	100468.92870758673	263530000	2623	34603.77358490566	1834053	53	26	74697.8021978022	13595000	182	11	111934.0434248259	273231000	2441	23763.5	1846751.2827595223	955.0	MID	OCE	0.19614610502173507	0.2232729632299928	0.13490643618977566	0.006712463080689965	0.00040387243018777776	0.0008199452077626549	0.0005207046906496159	-0.09025037384058518	2.2729175050756583	-0.008542203827590411
Burusho	PapuanHighlands	50631.27781309599	79644573	1573	24	83004.2372881356	470136000	5664	9	96848.01864801865	207739000	2145	44649.00662251656	6742151	151	24	82881.53846153847	53873000	650	9	102869.12065439673	251515000	2445	33415.5	1718701.1849378145	2869.5	SAS	OCE	0.16940751825003827	0.383387678769995	0.1251489800085386	0.026806158678408843	0.00041955777702518414	0.0007630918214714808	0.0004256060120872404	-0.05295351187859834	0.9217833398199957	-0.2367497384920834
Hazara	PapuanHighlands	52922.71818787475	79438501	1501	19	84074.29015947103	432310000	5142	9	96848.01864801865	207739000	2145	56966.38655462185	6779119	119	19	87803.21285140562	43726000	498	9	102869.12065439673	251515000	2445	32171.0	1701302.2250311156	3292.0	SAS	OCE	0.1837535587888321	0.3823957032622666	0.1550363399350501	0.026953139971771067	0.0004049799479474065	0.0007553667997380534	0.0004856088232113937	-0.0876169008654888	0.7381963721428102	-0.09276147486336334
Uygur	PapuanHighlands	52622.18649517685	65463244	1244	10	88113.44113188479	348753000	3958	9	96848.01864801865	207739000	2145	48172.04301075269	4480093	93	10	83228.3950617284	26966000	324	9	102869.12065439673	251515000	2445	27219.5	1699812.5191370458	2032.0	SAS	OCE	0.18770661184276552	0.3151225528186811	0.1661385819179708	0.017812428682185952	0.00041579821494944555	0.0007547053802928787	0.0004535620131099957	-0.061893057126137706	0.7224775826697781	-0.16966394751238523
Bougainville	PapuanHighlands	64912.57179323548	101719567	1567	11	100468.92870758673	263530000	2623	9	96848.01864801865	207739000	2145	67224.41195168468	105745573	1573	11	111934.0434248259	273231000	2441	9	102869.12065439673	251515000	2445	37179.5	1460046.9200646658	35691.0	OCE	OCE	0.38598856676659205	0.48965079739480794	0.38701894367769396	0.42043445917738503	0.00036550981385911717	0.000648251059247558	0.00033751767556264506	-0.18146960032900017	-1.8074345225966133	-0.44813461170868524
PapuanHighlands	PapuanHighlands	96848.01864801865	207741145	2145	9	96848.01864801865	207739000	2145	9	96848.01864801865	207739000	2145	102869.12065439673	251517445	2445	9	102869.12065439673	251515000	2445	9	102869.12065439673	251515000	2445	520612.5	1193515.7309568631	129584.5	OCE	OCE	1.0000103254564623	1.0000103254564623	1.0000097210901935	1.0000097210901935	0.002506063495510242	0.0005299129953899994	0.0005152107838881713	4.908372276573087	-4.619766585092863	-0.021725887730027964
PapuanSepik	PapuanHighlands	66389.21800947867	112066688	1688	8	95321.77088087631	208850000	2191	9	96848.01864801865	207739000	2145	70001.06213489114	131813883	1883	8	104995.32710280374	247159000	2354	9	102869.12065439673	251515000	2445	39513.5	1315629.7251112626	42843.5	OCE	OCE	0.5365893607852525	0.539459071238429	0.5333161365760503	0.5240796095660298	0.00035258916547975435	0.0005841307913879756	0.0003250302549694253	-0.21219251924560523	-3.331267846204208	-0.4781005745483072
Colombian	PapuanHighlands	53334.89827856025	34081639	639	7	90187.00114025085	158188000	1754	9	96848.01864801865	207739000	2145	46500.0	2418052	52	7	83488.23529411765	14193000	170	9	102869.12065439673	251515000	2445	15000.5	1681186.6017651996	1310.0	AMR	OCE	0.21545021746276583	0.16405989727494596	0.17036933699711126	0.009613947478281613	0.0004401343491725853	0.000746435597657933	0.0005417584071806562	-0.00402621820841373	0.5259442433874387	0.041980230529080696
Karitiana	PapuanHighlands	60168.469860896446	38929647	647	12	89790.09566685425	159557000	1777	9	96848.01864801865	207739000	2145	47260.0	2363050	50	12	77456.14035087719	13245000	171	9	102869.12065439673	251515000	2445	15844.0	1674270.3837419134	1479.5	AMR	OCE	0.24398582951547096	0.1873969115091533	0.17841072102680255	0.009395264695942589	0.00040699058997375445	0.0007433648431513697	0.0006260976280654239	-0.08283596494554915	0.45296703661770854	0.24436838107538822
Surui	PapuanHighlands	54990.6191369606	29310533	533	8	94387.41958541816	132048000	1399	9	96848.01864801865	207739000	2145	63444.444444444445	2855045	45	8	74693.54838709677	9262000	124	9	102869.12065439673	251515000	2445	13140.5	1671266.7863436982	1921.0	AMR	OCE	0.22196877650551314	0.14109306870640564	0.3082536169293889	0.011351390573126851	0.00044832006296166636	0.0007420312660120406	0.0006728440357332371	0.015437899507084097	0.42127426064613543	0.35654535986795793
Pima	PapuanHighlands	55662.216288384516	41691749	749	13	90849.21014839636	189784000	2089	9	96848.01864801865	207739000	2145	48448.275862068964	2810058	58	13	81995.19230769231	17055000	208	9	102869.12065439673	251515000	2445	18056.0	1679504.4616849977	1930.5	AMR	OCE	0.21967999936770222	0.20069293199639932	0.16476446789797713	0.011172526489473788	0.00043308329425086	0.0007456887387222316	0.0006869964961577305	-0.020792326400220842	0.5081949642242866	0.390506905409225
Maya	PapuanHighlands	53210.00981354269	54222019	1019	21	86030.21718602456	273318000	3177	9	96848.01864801865	207739000	2145	48643.83561643836	3551073	73	21	75397.95918367348	22167000	294	9	102869.12065439673	251515000	2445	22250.5	1690888.9132610399	2214.0	AMR	OCE	0.19838436912314594	0.2610103013877991	0.16019637298687237	0.014118732481164145	0.0004103591199730132	0.0007507433590167595	0.0006234735247627971	-0.0748262218586096	0.6283192104275676	0.23807134146926318
Yakut	PapuanHighlands	51258.245614035084	73044425	1425	25	85160.19310950187	388075000	4557	9	96848.01864801865	207739000	2145	50200.0	6024120	120	25	78253.46534653465	39518000	505	9	102869.12065439673	251515000	2445	29220.0	1676636.604557439	3037.5	EAS	OCE	0.18822244411518393	0.3516163310692744	0.1524399008046966	0.023951334910442715	0.0004000305293662042	0.0007444154293544558	0.0005042230234457481	-0.09938570544014874	0.4779344660908778	-0.048093128158135094
Oroqen	PapuanHighlands	52195.37037037037	56372080	1080	9	83778.13504823152	260550000	3110	9	96848.01864801865	207739000	2145	48433.73493975904	4020083	83	9	84363.37209302325	29021000	344	9	102869.12065439673	251515000	2445	22616.5	1664517.366219869	2333.0	EAS	OCE	0.21635801189790826	0.2713601201507661	0.13852324179042763	0.01598347215871817	0.00040120038146543465	0.0007390345686563247	0.0005803362766390644	-0.09660401290167803	0.35005703957327816	0.1345552338288117
Daur	PapuanHighlands	55672.07207207207	61797110	1110	9	87494.140625	268782000	3072	9	96848.01864801865	207739000	2145	53022.988505747126	4613087	87	9	86159.02964959569	31965000	371	9	102869.12065439673	251515000	2445	25467.5	1663406.7572513362	2209.0	EAS	OCE	0.22991535891540357	0.2974747640067585	0.14431681526669796	0.018341200326024293	0.0004121147412880635	0.0007385414657084897	0.00047885504869082246	-0.07065167815717242	0.33833833144926306	-0.10896845330217003
Hezhen	PapuanHighlands	52370.67395264117	57504098	1098	9	85640.29706167258	265228000	3097	9	96848.01864801865	207739000	2145	53662.65060240964	4454083	83	9	82407.73809523809	27689000	336	9	102869.12065439673	251515000	2445	22874.5	1662650.5752636774	2297.0	EAS	OCE	0.21681005776162396	0.2768093521197272	0.1608611000758424	0.01770901536687673	0.00039778904105234377	0.0007382057259676996	0.0005157065999892682	-0.10471555125727079	0.33035939714107104	-0.020536081816961756
Mongolian	PapuanHighlands	54559.742647058825	59362088	1088	9	87875.03914813655	280585000	3193	9	96848.01864801865	207739000	2145	46473.68421052631	4415095	95	9	87150.27322404372	31897000	366	9	102869.12065439673	251515000	2445	24709.0	1667448.8157647983	2344.0	EAS	OCE	0.2115654364987437	0.28575321918368723	0.13841724927109134	0.017554002743375145	0.0004162420971445614	0.0007403361126317381	0.0005309059034969803	-0.06083758713046396	0.38098853983180814	0.015937564657918377
Xibo	PapuanHighlands	55098.00362976406	60719102	1102	9	88987.14239794278	276839000	3111	9	96848.01864801865	207739000	2145	51894.73684210526	3944076	76	9	87800.0	28974000	330	9	102869.12065439673	251515000	2445	24210.5	1667281.7923231581	1876.5	EAS	OCE	0.21933001491841828	0.29228552173640965	0.1361246634914061	0.015681275470647873	0.00039872954642840405	0.0007402619553416713	0.0004757768359433236	-0.10247920292853807	0.3792261743027108	-0.11635521569360306
Japanese	PapuanHighlands	49649.80544747082	76561542	1542	27	78430.189501198	360073000	4591	9	96848.01864801865	207739000	2145	48007.19424460432	6673139	139	27	80322.0640569395	45141000	562	9	102869.12065439673	251515000	2445	29782.5	1659642.3118304105	2877.5	EAS	OCE	0.21262783380036826	0.3685467918878978	0.14782878093086108	0.026531773452875575	0.0003890007857992202	0.000736870077140041	0.0004312063633021881	-0.12561240144873612	0.29861738700660473	-0.22331062069003912
NorthernHan	PapuanHighlands	50855.93220338983	60011180	1180	10	85439.47858472998	275286000	3222	9	96848.01864801865	207739000	2145	47416.666666666664	4552096	96	10	79861.78861788618	29469000	369	9	102869.12065439673	251515000	2445	24499.0	1662461.0687439963	2091.0	EAS	OCE	0.21799575713984728	0.2888777745151368	0.15447066408768537	0.01809870584259388	0.00040824059783527004	0.0007381215863414799	0.00045934883622840997	-0.07986367678733242	0.32835979903349277	-0.155777354582215
Naxi	PapuanHighlands	53773.496240601504	57216064	1064	8	88766.8252889191	261152000	2942	9	96848.01864801865	207739000	2145	56211.76470588235	4778085	85	8	89819.71830985915	31886000	355	9	102869.12065439673	251515000	2445	22263.5	1658359.0493874615	2256.5	EAS	OCE	0.2190910427643671	0.2754228334592927	0.1498489932885906	0.018997216865793292	0.0003891127498738816	0.000736300317205273	0.0004722603302369045	-0.1253461715285033	0.28507690746654113	-0.12479374617611826
Yi	PapuanHighlands	53975.12437810945	65095206	1206	10	87185.6014580802	287015000	3292	9	96848.01864801865	207739000	2145	39775.862068965514	4614116	116	10	85698.3758700696	36936000	431	9	102869.12065439673	251515000	2445	26086.5	1659909.9323534842	2298.0	EAS	OCE	0.22680071076424577	0.3133509162940035	0.12492191899501841	0.018345291533308154	0.00040074379670908484	0.0007369888988608877	0.0004980368937408595	-0.09768968724525806	0.30144121329178253	-0.06293793389475169
Tu	PapuanHighlands	54656.383890317054	63785167	1167	10	86606.52870883125	297147000	3431	9	96848.01864801865	207739000	2145	54747.36842105263	5201095	95	10	84101.03626943006	32463000	386	9	102869.12065439673	251515000	2445	25887.0	1665534.4625980149	2420.5	EAS	OCE	0.21465862687491377	0.3070447388309369	0.16021609216646643	0.020679064866906547	0.0004058467072760035	0.0007394861526399823	0.00046538277035893406	-0.08555590703678673	0.36078903969860326	-0.14129777134224736
Tujia	PapuanHighlands	54419.81981981982	60407110	1110	9	89896.23908663532	267711000	2978	9	96848.01864801865	207739000	2145	48010.86956521739	4417092	92	9	82201.08695652174	30250000	368	9	102869.12065439673	251515000	2445	24030.0	1660676.2065524478	2040.5	EAS	OCE	0.2256429881476667	0.2907836756699512	0.14601957024793388	0.017561942627676283	0.00039780085489936535	0.0007373291194759417	0.000461955512812502	-0.10468746010785783	0.3095266366361291	-0.14952213373250434
Cambodian	PapuanHighlands	52266.331658291456	62407194	1194	9	85110.81794195251	290313000	3411	9	96848.01864801865	207739000	2145	56924.52830188679	6034106	106	9	88593.45794392523	37918000	428	9	102869.12065439673	251515000	2445	25951.0	1662045.8698026803	2616.5	EAS	OCE	0.21496520651848178	0.3004115452563072	0.15913566116356348	0.0239910383078544	0.0004158334694554605	0.000737937240790794	0.0004336185012328255	-0.061809228412752666	0.3239787834424607	-0.2175222326835704
Dai	PapuanHighlands	51871.657754010695	58201122	1122	9	84013.2362673726	253888000	3022	9	96848.01864801865	207739000	2145	47585.10638297872	4473094	94	9	90136.90476190476	30286000	336	9	102869.12065439673	251515000	2445	23508.0	1658170.5415138511	2004.0	EAS	OCE	0.22923935751197377	0.2801646392829464	0.14769510664993726	0.01778460131602489	0.0004039097390596697	0.0007362166209712239	0.00044801204714231356	-0.09016166022402734	0.28308784667871517	-0.1829821562414986
Lahu	PapuanHighlands	53934.72090823084	57010057	1057	8	89675.22935779816	244365000	2725	9	96848.01864801865	207739000	2145	42483.51648351648	3866091	91	8	90000.0	28890000	321	9	102869.12065439673	251515000	2445	23635.0	1659650.3939467864	1841.5	EAS	OCE	0.2332987825588771	0.2744311708441843	0.13382107995846312	0.015371214440490626	0.00041457597560374306	0.0007368736655456119	0.00047632091432922813	-0.0647993168750431	0.2987026663132889	-0.11504959516355466
Miao	PapuanHighlands	53422.45989304813	59941122	1122	10	87096.5890978642	273222000	3137	9	96848.01864801865	207739000	2145	49800.0	4482090	90	10	94740.0	33159000	350	9	102869.12065439673	251515000	2445	23734.5	1657227.1019313913	2304.5	EAS	OCE	0.2193861475283835	0.28854053403549645	0.13516963720256944	0.01782036856648709	0.0003959635590404864	0.000735797740111807	0.0005141574577931277	-0.1090562108114456	0.2731330440319332	-0.02425354589501497
Han	PapuanHighlands	53925.717852684145	86390602	1602	33	78911.08476585655	399369000	5061	9	96848.01864801865	207739000	2145	46974.35897435898	7328156	156	33	79285.92814371258	52963000	668	9	102869.12065439673	251515000	2445	33249.5	1659651.5844117121	3402.5	EAS	OCE	0.21631774624470101	0.4158612585985299	0.13836368785756095	0.029136059479553902	0.0003848740398868849	0.0007368741941040702	0.0004643050721081811	-0.13542504214071666	0.2987152276300004	-0.14388391517341798
She	PapuanHighlands	52759.172154280335	56084063	1063	10	88498.33222148099	265318000	2998	9	96848.01864801865	207739000	2145	55860.215053763444	5195093	93	10	88446.74556213018	29895000	338	9	102869.12065439673	251515000	2445	23206.5	1657390.5734424808	1995.0	EAS	OCE	0.21138431241001365	0.2699736833237861	0.17377798963037297	0.020655201479037037	0.0004137806492371995	0.0007358703203684852	0.00038401622454111985	-0.0666904562942214	0.2748579309897439	-0.33655241742094955
Adygei	PapuanHighlands	50851.37614678899	55429090	1090	16	87799.51219512195	359978000	4100	9	96848.01864801865	207739000	2145	41698.11320754717	2210053	53	16	73439.2523364486	15716000	214	9	102869.12065439673	251515000	2445	23462.5	1742757.3257704417	1233.0	EUR	OCE	0.1539791042785948	0.26682081843081945	0.14062439552048867	0.00878696300419458	0.0004232885656250175	0.000773772586974187	0.0005579051724098924	-0.044082384650126615	1.1756142569069983	0.08072749328261586
Basque	PapuanHighlands	50582.01581027668	51190012	1012	23	84647.71598808342	340961000	4028	9	96848.01864801865	207739000	2145	44023.25581395349	1893043	43	23	71625.80645161291	11102000	155	9	102869.12065439673	251515000	2445	21672.0	1746229.7250431431	1197.5	EUR	OCE	0.15013450805224057	0.24641503039872148	0.17051369122680599	0.007526561040097012	0.0004233638390239096	0.0007753143090077223	0.0006325793972984237	-0.04390339839008464	1.2122536454944894	0.2599226306116406
Sardinian	PapuanHighlands	52110.5476673428	51381986	986	28	83547.36098020735	354575000	4244	9	96848.01864801865	207739000	2145	44659.09090909091	1965044	44	28	64434.06593406593	11727000	182	9	102869.12065439673	251515000	2445	21535.5	1754480.5476825202	1174.0	EUR	OCE	0.14491147430021858	0.2473391419040238	0.1675657883516671	0.00781283024869292	0.00041912548884350247	0.0007789776190302544	0.000597442092899701	-0.05398141344858654	1.299313074180357	0.17560392363477187
BergamoItalian	PapuanHighlands	54316.50246305419	44105812	812	12	89985.15151515152	296951000	3300	9	96848.01864801865	207739000	2145	47176.470588235294	1604034	34	12	71886.36363636363	9489000	132	9	102869.12065439673	251515000	2445	18070.0	1748853.5946620968	818.5	EUR	OCE	0.1485289222801068	0.2123135857975633	0.1690414163768574	0.006377488420173747	0.00040969657241544493	0.000776479289554881	0.0005102759667189099	-0.07640163775817672	1.2399396835971779	-0.03356792883135086
Tuscan	PapuanHighlands	53493.706293706295	38248715	715	8	89399.92503748125	238519000	2668	9	96848.01864801865	207739000	2145	54090.90909090909	1785033	33	8	62451.32743362832	7057000	113	9	102869.12065439673	251515000	2445	17499.0	1750172.7966263408	1280.0	EUR	OCE	0.16035919570348695	0.18411908693119733	0.2529450191299419	0.007097123432002067	0.00045750556587325876	0.000777065006396532	0.0007170735779114448	0.0372793313667916	1.2538593828015012	0.46268263677246935
French	PapuanHighlands	47335.27939949958	56756199	1199	28	81519.47236180905	389337000	4776	9	96848.01864801865	207739000	2145	46163.63636363636	2539055	55	28	73666.66666666667	15691000	213	9	102869.12065439673	251515000	2445	24364.0	1746401.648329972	1556.0	EUR	OCE	0.1457765354949568	0.27320916630964814	0.16181600917723535	0.010095044033159056	0.0004292746947342263	0.0007753906417962543	0.0006128264255795956	-0.02984847363833098	1.214067712258896	0.2125215831271105
Orcadian	PapuanHighlands	51047.191011235955	45432890	890	15	85381.43762049022	310020000	3631	9	96848.01864801865	207739000	2145	47872.34042553192	2250047	47	15	70681.52866242039	11097000	157	9	102869.12065439673	251515000	2445	18807.0	1741519.7496740676	1213.5	EUR	OCE	0.14654825495129348	0.2187017844506809	0.20276173740650627	0.0089459753891418	0.00041395121463767766	0.0007732231114714829	0.0005393220674945901	-0.06628488322892245	1.1625558416901427	0.03613376576461246
Bedouin	PapuanHighlands	46246.09053497943	56190215	1215	46	79872.41706161137	421327000	5275	9	96848.01864801865	207739000	2145	41797.46835443038	3302079	79	46	79059.70149253731	26485000	335	9	102869.12065439673	251515000	2445	23273.5	1794486.3804225745	1820.0	MID	OCE	0.13336485675022014	0.27048467066848303	0.12467732678874835	0.013128755740214302	0.00041419133206733593	0.0007967399409758205	0.0005511679157282428	-0.06571392826557577	1.7214388542000842	0.06456015256912011
Palestinian	PapuanHighlands	47027.279812938425	60337283	1283	46	78281.71573973101	430706000	5502	9	96848.01864801865	207739000	2145	51104.477611940296	3424067	67	46	72522.29299363057	22772000	314	9	102869.12065439673	251515000	2445	24949.5	1782726.1102051158	2069.0	MID	OCE	0.14008925578004486	0.2904475471625453	0.15036303354997366	0.013613768562511182	0.0004135005548725156	0.0007915184597201582	0.0006042521948314679	-0.06735646903619243	1.59734911780979	0.19194607050953721
Druze	PapuanHighlands	48755.91836734694	59727225	1225	42	79069.13866357667	409420000	5178	9	96848.01864801865	207739000	2145	42600.0	2982070	70	42	72399.29328621908	20489000	283	9	102869.12065439673	251515000	2445	25748.5	1762648.4158466354	1704.0	MID	OCE	0.14588252894338333	0.2875108910700446	0.1455449265459515	0.011856430033993996	0.0004311015621435618	0.0007826040978210507	0.0005714151579272116	-0.025504519864459205	1.3854971999371837	0.11314729695252933
